ID	NAME	TYPE	MASS	VOLUME	ICONPATH
2006239134	Laser Defense Electromagnetic Ammo l	object	19.62	250	resources_generated/elements/ammos/ammo-laser-electromagnetic_001/icons/env_ammo-laser-electromagnetic_001_icon.png
2007627267	Pure Vanadium	material	6	1	resources_generated/env/voxel/ingots/vanadium-ingot/icons/env_vanadium-ingot_icon.png
2009039852	Railgun Precision Antimatter Ammo l	object	79.05	1250	resources_generated/elements/ammos/ammo-railgun-antimatter_001/icons/env_ammo-railgun-antimatter_001_icon.png
2010464069	Light Metals	material	1000	1	
2011752069	Missile Heavy Kinetic Ammo S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2012389491	Grass	worldMaterial	1.8	1	resources_generated/env/voxel/worlds/rock-ground-mossy-dark_001/icons/env_rock-ground-mossy-dark_001_icon.png
2012670403	Advanced Scraps	object	0	0	
2012928469	Pressure Tile	object	50.63	14.49	resources_generated/elements/detectors/detector-pressure-tile_001/icons/env_detector-pressure-tile_001_icon.png
2013004922	Painted White Sodium	worldMaterial	9.7	10	resources_generated/iconsLib/materialslib/env_sodium-painted-hc-white_icon.png
2013297395	Cannon Heavy Kinetic Ammo s	object	4.34	5	resources_generated/elements/ammos/ammo-cannon-heavy-kinetic_001/icons/env_ammo-cannon-heavy-kinetic_001_icon.png
2013842873	Sky Sc-Al Panel	worldMaterial	28.5	10	resources_generated/iconsLib/materialslib/env_sc-al-panel-hc-sky_icon.png
2014261871	Red Sc-Al Panel	worldMaterial	28.5	10	resources_generated/iconsLib/materialslib/env_sc-al-panel-hc-red_icon.png
2014291058	Ice Sc-Al Panel	worldMaterial	28.5	10	resources_generated/iconsLib/materialslib/env_sc-al-panel-hc-ice_icon.png
2014531313	Polycarbonate Plastic product	material	1.4	1	resources_generated/elements/products/product-polymer_001/icons/env_product-polymer_001_icon.png
2014631386	Cannon Agile Thermic Ammo s	object	3.02	5	resources_generated/elements/ammos/ammo-cannon-heavy-thermic_001/icons/env_ammo-cannon-heavy-thermic_001_icon.png
2015836375	Exotic Safe Space Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2015836689	Rare Safe Space Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2015836752	Advanced Safe Space Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2015936248	Missile antimatter Ammo deprecated m	object	0	75	resources_generated/iconsLib/elementslib/missingmesh.png
2015936249	Missile electromagnetic Ammo deprecated m	object	0	75	resources_generated/iconsLib/elementslib/missingmesh.png
2015936250	Missile kinetic Ammo deprecated m	object	0	75	resources_generated/iconsLib/elementslib/missingmesh.png
2015936251	Missile thermic Ammo deprecated m	object	0	75	resources_generated/iconsLib/elementslib/missingmesh.png
2016881887	Railgun Ammo L	none	0	0	
2017207244	Black Vanadium Panel	worldMaterial	60	10	resources_generated/iconsLib/materialslib/env_vanadium-panel-hc-black_icon.png
2018455538	Wooden Sofa	object	39.62	24	resources_generated/elements/interior/sofa_001/icons/env_sofa_001_icon.png
2018962965	Snow	worldMaterial	0.9	1	resources_generated/iconsLib/materialslib/invalid.png
2021063794	Aged Duralumin	worldMaterial	28	10	resources_generated/iconsLib/materialslib/env_duralumin-aged-hc_icon.png
2021406770	Al-Li Alloy product	material	2.5	1	resources_generated/elements/products/product-light-metal_001/icons/env_product-light-metal_001_icon.png
2022563937	Basic Metalwork Industry m	object	2598.96	599.2	resources_generated/elements/industries/industry-metalwork_001/icons/env_industry-metalwork_001_icon.png
2023317260	Deprecated zircaloy product	material	6.855	1	resources_generated/iconsLib/partslib/structuralframe.png
2023531498	Exotic Freight Hover Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2023533677	Advanced Freight Hover Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2023533996	Rare Freight Hover Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2027152926	Vertical Light l	object	371.8	91.4	resources_generated/elements/lights/light-vertical_001_l/icons/env_light-vertical_001_l_icon.png
2029139010	Chromite	material	4.54	1	resources_generated/env/voxel/ore/chromium-ore/icons/env_chromium-ore_icon.png
2030619940	Plant Case S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030620005	Plant Case M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030620070	Squash Plant Case Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030620135	Eggplant Plant Case Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030620193	Salad Plant Case Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030620256	Foliage Plant Case A Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030620323	Foliage Plant Case B Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030620386	Ficus Plant A Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030629694	Ficus Plant B Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030718509	Exotic Safe Space Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030718572	Rare Safe Space Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2030718895	Advanced Safe Space Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2031444137	Pure Cobalt	material	8.9	1	resources_generated/env/voxel/ingots/cobalt-ingot/icons/env_cobalt-ingot_icon.png
2034818941	Advanced Shield Generator l	object	125000	22700	resources_generated/elements/shield-generators/shield-generator_001_l/icons/env_shield-generator_001_l_icon.png
2035992090	Pebbles	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/rock-pebbles_001/icons/env_rock-pebbles_001_icon.png
2036678719	Painted Ice Scandium	worldMaterial	29.85	10	resources_generated/iconsLib/materialslib/env_scandium-painted-hc-ice_icon.png
2036753844	Painted Sky Scandium	worldMaterial	29.85	10	resources_generated/iconsLib/materialslib/env_scandium-painted-hc-sky_icon.png
2036839927	Painted Red Scandium	worldMaterial	29.85	10	resources_generated/iconsLib/materialslib/env_scandium-painted-hc-red_icon.png
2037602890	Exotic Capacitor Shield Generator m	object	24300	4500	resources_generated/elements/shield-generators/shield-generator_001_m/icons/env_shield-generator_001_m_icon.png
2037993957	Military Scandium Panel	worldMaterial	29.85	10	resources_generated/iconsLib/materialslib/env_scandium-panel-hc-military_icon.png
2039136549	Purple Stainless Steel Panel	worldMaterial	77.5	10	resources_generated/iconsLib/materialslib/env_stainless-steel-panel-hc-purple_icon.png
2041071923	Painted Gray Mangalloy	worldMaterial	78.33	10	resources_generated/iconsLib/materialslib/env_mangalloy-painted-hc-gray_icon.png
2041763398	Uncommon Military Atmospheric Engine XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2043566501	Basic Atmospheric Engine s	object	540	116.6	resources_generated/elements/engines/engine-atmospheric_001_s/icons/env_engine-atmospheric_001_s_icon.png
2043833004	Clay	worldMaterial	2	1	resources_generated/env/voxel/worlds/clay-soil-crack_002/icons/env_clay-soil-crack_002_icon.png
2043833005	Clay	worldMaterial	2	1	resources_generated/env/voxel/worlds/clay-soil-crack_003/icons/env_clay-soil-crack_003_icon.png
2043833007	Clay	worldMaterial	2	1	resources_generated/env/voxel/worlds/clay-soil-crack_001/icons/env_clay-soil-crack_001_icon.png
2043970803	Green Iron Panel	worldMaterial	78.5	10	resources_generated/iconsLib/materialslib/env_iron-panel-hc-green_icon.png
2047180300	Polished light gray Gold	worldMaterial	140	10	resources_generated/env/voxel/hc/gold-bright-hc/icons/env_gold-bright-hc_icon_gray-light.png
2047180532	Polished dark gray Gold	worldMaterial	140	10	resources_generated/env/voxel/hc/gold-bright-hc/icons/env_gold-bright-hc_icon_gray-dark.png
2048035010	Cannon Agile Kinetic Ammo s	object	4.1	5	resources_generated/elements/ammos/ammo-cannon-heavy-kinetic_001/icons/env_ammo-cannon-heavy-kinetic_001_icon.png
2049434401	White Steel Panel	worldMaterial	80.5	10	resources_generated/iconsLib/materialslib/env_steel-panel-hc-white_icon.png
2050378717	Painted Military Carbon	worldMaterial	22.7	10	resources_generated/iconsLib/materialslib/env_carbon-painted-hc-military_icon.png
2051601258	Basic Glass Furnace M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2052761894	Retro-rocket Brake M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2053180935	Exotic Scraps	object	0	0	
2053573646	Matte light gray plastic	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-matt-hc/icons/env_plastic-matt-hc_icon_gray-light.png
2053573878	Matte dark gray plastic	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-matt-hc/icons/env_plastic-matt-hc_icon_gray-dark.png
2053711308	Polished white Copper	worldMaterial	89.6	10	resources_generated/env/voxel/hc/copper-bright-hc/icons/env_copper-bright-hc_icon_white.png
2053759692	Matte green plastic	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-matt-hc/icons/env_plastic-matt-hc_icon_green.png
2055298972	Retro-rocket Brake L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2057782310	Aged green pattern marble (cold)	worldMaterial	27	10	resources_generated/env/voxel/hc/marble-tile-hc/icons/env_marble-tile-hc_icon_green-cold-dark.png
2057782334	Stained green pattern marble (cold)	worldMaterial	27	10	resources_generated/env/voxel/hc/marble-tile-hc/icons/env_marble-tile-hc_icon_green-cold-light.png
2058706004	Rare Heavy Cannon s	object	517	95	resources_generated/elements/cannons/cannon-heavy-tower-heavy_001_s/icons/env_cannon-heavy-tower-heavy_001_s_icon.png
2058706005	Exotic Heavy Cannon s	object	517	95	resources_generated/elements/cannons/cannon-heavy-tower-heavy_001_s/icons/env_cannon-heavy-tower-heavy_001_s_icon.png
2058706007	Advanced Heavy Cannon s	object	517	95	resources_generated/elements/cannons/cannon-heavy-tower-heavy_001_s/icons/env_cannon-heavy-tower-heavy_001_s_icon.png
2059582334	Canyon soil	worldMaterial	1.5	1	resources_generated/iconsLib/materialslib/invalid.png
2059964042	Missile Defense Antimatter Ammo xs	object	0.92	3	resources_generated/elements/ammos/ammo-missile-antimatter_001/icons/env_ammo-missile-antimatter_001_icon.png
2060065768	Basic Hover Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2060930374	Transportation Elements	none	0	0	
2060938316	Painted Green Chromium	worldMaterial	71.9	10	resources_generated/iconsLib/materialslib/env_chromium-painted-hc-green_icon.png
2062135680	Military Sodium Panel	worldMaterial	9.7	10	resources_generated/iconsLib/materialslib/env_sodium-panel-hc-military_icon.png
2064482340	Rare Agile Cannon L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2064482405	Exotic Agile Cannon L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2064483303	Advanced Agile Cannon L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2066397315	Exotic Freight Hover Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2066398977	Advanced Freight Hover Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2066399040	Rare Freight Hover Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2067322502	Cannon electromagnetic Ammo deprecated m	object	0	25	resources_generated/iconsLib/elementslib/missingmesh.png
2067322504	Cannon thermic Ammo deprecated m	object	0	25	resources_generated/iconsLib/elementslib/missingmesh.png
2067322505	Cannon antimatter Ammo deprecated m	object	0	25	resources_generated/iconsLib/elementslib/missingmesh.png
2067322507	Cannon kinetic Ammo deprecated m	object	0	25	resources_generated/iconsLib/elementslib/missingmesh.png
2069404181	NOR Operators	none	0	0	
2075264590	Exotic Phased-Array Space Radar l	object	12492.16	2658.56	resources_generated/elements/radars/radar-space-phasedarray_001_l/icons/env_radar-space-phasedarray_001_l_icon.png
2075264591	Rare Phased-Array Space Radar l	object	12492.16	2658.56	resources_generated/elements/radars/radar-space-phasedarray_001_l/icons/env_radar-space-phasedarray_001_l_icon.png
2075264944	Advanced Phased-Array Space Radar l	object	12492.16	2658.56	resources_generated/elements/radars/radar-space-phasedarray_001_l/icons/env_radar-space-phasedarray_001_l_icon.png
2076939392	Painted Dark Gray Nickel	worldMaterial	89.1	10	resources_generated/iconsLib/materialslib/env_nickel-painted-hc-darkgray_icon.png
2081151031	White Iron Panel	worldMaterial	78.5	10	resources_generated/iconsLib/materialslib/env_iron-panel-hc-white_icon.png
2082095499	Receiver s	object	475.87	91.56	resources_generated/elements/transformers/transformer-receiver_001_s/icons/env_transformer-receiver_001_s_icon.png
2083946035	Painted Ice Silumin	worldMaterial	30	10	resources_generated/iconsLib/materialslib/env_silumin-painted-hc-ice_icon.png
2083981671	Painted Red Silumin	worldMaterial	30	10	resources_generated/iconsLib/materialslib/env_silumin-painted-hc-red_icon.png
2083985235	Painted Sky Silumin	worldMaterial	30	10	resources_generated/iconsLib/materialslib/env_silumin-painted-hc-sky_icon.png
2084650561	Snow	worldMaterial	0.9	1	resources_generated/env/voxel/worlds/snow-white-gravel_001/icons/env_snow-white-gravel_001_icon.png
2085561075	Polished light gray iron	worldMaterial	78.5	10	resources_generated/env/voxel/hc/iron-bright-hc/icons/env_iron-bright-hc_icon_gray-light.png
2085561083	Polished dark gray iron	worldMaterial	78.5	10	resources_generated/env/voxel/hc/iron-bright-hc/icons/env_iron-bright-hc_icon_gray-dark.png
2086380704	Basic Atmospheric Engine S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
2086563919	Canopy Windshield tilted l	object	40	48	resources_generated/elements/canopies/canopy-angle_001_m/icons/env_canopy-angle_001_m_icon.png
2088914018	Atmospheric Engines	object	400	0	
2088954459	Painted Purple Mangalloy	worldMaterial	78.33	10	resources_generated/iconsLib/materialslib/env_mangalloy-painted-hc-purple_icon.png
2090364569	Uncommon Safe Space Engine s	object	761.7	105.2	resources_generated/elements/engines/engine-space-safe_001_s/icons/env_engine-space-safe_001_s_icon.png
2091668016	White pattern Chromium	worldMaterial	71.9	10	resources_generated/env/voxel/hc/chromium-tile-hc/icons/env_chromium-tile-hc_icon_white.png
2093079100	Polished black marble	worldMaterial	27	10	resources_generated/env/voxel/hc/marble-bright-hc/icons/env_marble-bright-hc_icon_black.png
2093399849	White Silumin Panel	worldMaterial	30	10	resources_generated/iconsLib/materialslib/env_silumin-panel-hc-white_icon.png
